Access Runtime_2010_L_EN_01,Access Runtime 2010 (English),<p>MS Access Data store and front end form generator</p> <p>LS:&nbsp; Global (Unlimited)</p>,Yes,0.0,Yes,No
Acculogic XMatic_10_L_EN_01,Acculogic XMatic 10 (English),<p>Installs: Acculogic XMatic_10_L_EN_01</p> <p>LS: Per Seat</p>,Yes,2250,No,Yes
Acculogic XMatic_9.2_L_EN_01,Acculogic XMatic 9.2 (English),"<p>Software used for Scorpion Flying probe tester Testing PCBAs   A significant amount in savings (production troubleshooting costs) is expected on this PCBA due to the automated direct probing of each component using this software. Typically, each component is evaluated during the 8 minutes or less test cycle. Without this software, the manual test time for an average board would be at least 15 minutes, and the diagnostic time would depend on the skill of the technician. Also system diagnostic would have to be in place to perform this type of testing. Therefore, this testing is neccessary to produce PCBs in a timely manner</p> <p>LS:&nbsp; Seat based</p>",Yes,2500,No,Yes
Aceoffix Plugin for IRMS(x64)_5.8.0.2_L_EN_01,Aceoffix Plugin for IRMS(x64) 5.8.0.2 (English),"<p>Aceoffix is a flexible and professional web component for Microsoft Office, with the simplified interfaces and powerful functions that make it terrific not only for online editing and saving Office documents, Aceoffix supports many Office document formats, such as *.doc, *.docx and *.rtf. Just like using a Java or .Net control. Aceoffix edits the real Microsoft Office documents online without converting any formats.</p> <p>Plugin for IRMS Web version Software</p> <p>LS:&nbsp; Global (Unlimited)</p>",Yes,0.0,Yes,Yes
Acesoft Aceoffix Client for ASP.NET_5.8_L_EN_01,Acesoft Aceoffix Client for ASP.NET 5.8 (English),<p>Installs: Acesoft Aceoffix Client for ASP.NET_5.8_L_EN_01</p> <p>LS: Global(Unlimited)</p>,No,0.0,Yes,Yes
Acesoft AceOffix Plugin for IRMS_4.0_L_EN_01,Acesoft AceOffix Plugin for IRMS 4.0 (English),"<p>Aceoffix is a flexible and professional web component for Microsoft Office, with the simplified interfaces and powerful functions that make it terrific not only for online editing and saving Office documents, Aceoffix supports many Office document formats, such as *.doc, *.docx and *.rtf. Just like using a Java or .Net control. Aceoffix edits the real Microsoft Office documents online without converting any formats.</p> <p>Plugin for IRMS Web version Software</p> <p>LS:&nbsp; Global (Unlimited)</p>",Yes,0.0,Yes,Yes
Aconso Client_1.60.8_V_EN_01,Aconso Client 1.60.8 (English),<p>Aconso client is a tool for archiving electronic documents for HR Admin/XDHRS and HR Businesspartner.</p> <p>LS:&nbsp;&nbsp;Server based</p>,Yes,0.0,Yes,Yes
ACRA BizFinx Preparation Tool_2.5.0_M_EN_01,ACRA BizFinx Preparation Tool 2.5.0 (English) [Manual],"<p>With effect from 3 March 2014, companies will file their financial statements in XBRL in accordance with the revised XBRL filing requirements.In tandem with the revision, ACRA has implemented the BizFinx filing system.   The BizFinx filing system includes a new BizFinx preparation tool, which is an offline software application provided by ACRA free of charge, for companies to prepare XBRL financial statements in accordance with the revised XBRL filing requirements. The new BizFinx filing system replaces the old FS Manager, which was phased out with effect from 28 February 2014</p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
ACRA BizFinx Preparation Tool_2.7.0_M_EN_01,ACRA BizFinx Preparation Tool 2.7.0 (English) [Manual],"<p>With effect from 3 March 2014, companies will file their financial statements in XBRL in accordance with the revised XBRL filing requirements.In tandem with the revision, ACRA has implemented the BizFinx filing system.   The BizFinx filing system includes a new BizFinx preparation tool, which is an offline software application provided by ACRA free of charge, for companies to prepare XBRL financial statements in accordance with the revised XBRL filing requirements. The new BizFinx filing system replaces the old FS Manager, which was phased out with effect from 28 February 2014</p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,No
ACRA BizFinx Preparation Tool_3.2.0_M_EN_01,ACRA BizFinx Preparation Tool 3.2.0 (English),<p>Installs: ACRA BizFinx Preparation Tool_3.2.0_M_EN_01</p> <p>This is a manual installation from SCCM. Hence user needs to click on Next option when prompted.</p>,Yes,0.0,Yes,No
ACRA BizFinx Preparation Tool_3.3.0_L_EN_01,ACRA BizFinx Preparation Tool 3.3.0 (English),<p>Installs: ACRA BizFinx Preparation Tool_3.3.0_L_EN_01</p> <p>LS: Freeware</p>,Yes,0.0,Yes,Yes
Acronis ATKU_11.5_L_EN_01,Acronis ATKU 11.5 (English),"<p>Backup and Imaging tool.  A professional system backup and disaster recovery application for office desktops and laptops  An ideal solution for backup and disaster recovery of the entire office network or a local computer, Acronis� True Image Echo Workstation gives you many options, including the ability to backup an entire system or individual files or folders; perform a disaster recovery backup or restore files, folders, or an entire disk from an image; manage backup/restore tasks remotely; restore the system to dissimilar hardware; and much more.</p> <p>LS:&nbsp; Seat based</p>",Yes,119,No,Yes
Acronis Global_11.7_L_EN_01,Acronis Global 11.7 (English),"<p>Backup and Imaging tool.  A professional system backup and disaster recovery application for office desktops and laptops  An ideal solution for backup and disaster recovery of the entire office network or a local computer, Acronis� True Image Echo Workstation gives you many options, including the ability to backup an entire system or individual files or folders; perform a disaster recovery backup or restore files, folders, or an entire disk from an image; manage backup/restore tasks remotely; restore the system to dissimilar hardware; and much more.</p> <p>LS:&nbsp; Seat based</p>",Yes,119,No,Yes
Active Perl_5.28_L_EN_01,Active Perl 5.28 (English),Installs:&nbsp;Active Perl_5.28_L_EN_01,No,0.0,Yes,No
Active Perl_5.8.8_L_EN_01,Active Perl 5.8.8 (English),<p>Active Perl is a&nbsp;precompiled Perl distribution for out-of-the-box installation and software development.</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,No
Active Perl_5.8.8_L_EN_01,Test_app,,No,0.0,Yes,No
ActiveX for SSP_1.0_L_EN_02,ActiveX for SSP 1.0 (English) [Build 02],<p>Client used to migrate machine from SCCM 2007 to SCCM 2012.  Old versions ARPDisplayName0 SCCM Client 2012R2 CU2 Upgrade_5.0_L_EN_01 SCCM Client 2012R2 CU2_5.0_L_EN_01 SCCM Client 2012R2 SP1_5.0_L_EN_01 SCCM Client 2012R2_5.0_L_EN_01 SCCM Client 2012R2_5.0_L_EN_02 SCCM Client Center SCCM Client_5.0_L_99_EN_01</p> <p>LS:&nbsp; Global (Limited)</p>,Yes,0.0,Yes,Yes
Addinsoft XLSTAT 2015_17.1.01_L_EN_01,Addinsoft XLSTAT 2015 17.1.01 (English),<p>xlstat is a statistical tool for calculation of negative binomial Distribution. The XLSTAT statistical analysis add-in offers a wide variety of functions to enhance the analytical capabilities of Excel</p> <p>LS:&nbsp; Subscription</p>,Yes,1495,No,Yes
Addon for Statistica_13_L_EN_01,Addon for Statistica 13 (English),"<p>Statistical package to include basic statistics, design of experiments, SPC, Six Sigma, Power analysis and superior graphing capabilities.	</p> <p>10-8-2020 - Package hidden. This is an add on to software we are not licensed for. This was brought over from Novartis in error. We will submit a request in APP to remove (Marca)</p>",Yes,0.0,Yes,No
Adium-1.5.10.4.pkg,Adium-1.5.10.4.pkg,testing,No,0.0,Yes,Yes
Adium-1.5.10.4.pkg,Jamf,Testing,No,0.0,Yes,No
Adobe Acrobat Enable Reason for Sign_21.01_L_EN_01,Adobe Acrobat Enable Reason for Signature 21.01 (English),"<p>Enables ""Reason"" for digital signatures in Adobe Acrobat pro.</p>",No,0.0,Yes,Yes
Adobe Acrobat Hungary e-Szigno CA 2009_1.0_L_EN_02,Adobe Acrobat Hungary e-Szigno CA 2009 1.0 (English) [Build 02],<p>Adds Hungary e-Szigno CA 2009 certificate to Acrobat trusted identity list</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,No
Adobe Acrobat Old Uninstaller_1.0_L_EN_01,Adobe Acrobat Old Uninstaller 1.0 (English),<p>Uninstalls the old Adobe Acrobat Std/Pro versions 9 and 10.</p> <p>LS:&nbsp; Freeware</p>,Yes,0.0,Yes,No
Adobe Acrobat Pro DC_21.011_L_EN_01,Adobe Acrobat Pro DC 21.011 (English),<p>Installs:&nbsp;Adobe Acrobat Pro DC_21.011_L_EN_01</p> <p>LS: Subscription</p>,Yes,60,No,Yes
Adobe Acrobat Pro_DC_L_EN_99_06,Test,,No,0.0,Yes,No
Adobe Acrobat Pro_DC_L_EN_99_07,Adobe Acrobat Pro DC (English),"<p><span style=""text-align: center; color: #333333; text-transform: none; text-indent: 0px; letter-spacing: normal; font-family: Segoe UI; font-size: 11px; font-style: normal; font-weight: 300; word-spacing: 0px; float: none; display: inline !important; white-space: normal; orphans: 2; widows: 2; background-color: #f3f8fb; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial;"">Create and edit the smartest PDFs, convert PDFs to Microsoft Office formats, and so much more. When you need to collaborate with people in remote locations, fill and sign a form or get one signed.&nbsp;<span style=""font-family: Segoe UI;"">This package can be used to sign PDFs but if that is the ONLY functionality required, Acrobat STANDARD DC provides this functionality AT A FRACTION OF THE COST!!!</span> </span></p> <p>&nbsp;</p> <p>LS: Global (Limited)</p>",Yes,199.99,No,No
Adobe Acrobat Pro_DC_L_EN_99_10,Adobe Acrobat Pro DC (English) [Build 10],"<p><span style=""text-align: center; text-transform: none; text-indent: 0px; letter-spacing: normal; font-size: 11px; font-style: normal; font-weight: 300; word-spacing: 0px; float: none; white-space: normal; orphans: 2; widows: 2; background-color: #f3f8fb; font-variant-ligatures: normal; font-variant-caps: normal; -webkit-text-stroke-width: 0px; text-decoration-style: initial; text-decoration-color: initial; display: inline !important; font-family: 'Segoe UI'; color: #333333;"">Create and edit the smartest PDFs, convert PDFs to Microsoft Office formats, and so much more. When you need to collaborate with people in remote locations, fill and sign a form or get one signed.&nbsp;<span style=""font-family: 'Segoe UI';"">This package can be used to sign PDFs but if that is the ONLY functionality required, Acrobat STANDARD DC provides this functionality AT A FRACTION OF THE COST!!!</span> </span></p> <p>LS: Global (Limited)</p>",Yes,199.99,No,No
Adobe Acrobat SI-TRUST Root PKI_1.0_L_EN_01,Adobe Acrobat SI-TRUST Root PKI 1.0 (English),<p>Adds SI-trust root pki certificate to Acrobat XI trusted identity list. </p> LS: Freeware,Yes,0.0,Yes,No
Adobe Acrobat Signature Fix Pack_1.0_L_EN_01,Adobe Acrobat Signature Fix Pack 1.0 (English),"<p><span style=""font-size: 10pt; font-family: Arial, sans-serif; color: #1f497d;"">Adobe update to support Alcon Digicert Signing capabilities</span></p> <p>LS:&nbsp; Freeware</p>",Yes,0.0,Yes,Yes
Adobe Acrobat Std_DC_L_EN_99_07,Adobe Acrobat Std DC (English) [Build 07],Installs: Adobe Acrobat Std_DC_L_EN_99_07,Yes,99.99,No,No
Adobe Acrobat Std_DC_L_EN_99_08,Adobe Acrobat Std DC (English) [Build 08],<p>Installs: Adobe Acrobat Std_DC_L_EN_99_08</p> <p>LS: Global(Unlimited)</p>,Yes,99.99,No,No
Adobe Acrobat Swiss Government PKI_1.0_L_EN_02,Adobe Acrobat Swiss Government PKI 1.0 (English) [Build 02],<p>Adds Swiss Government PKI Root CA I and Root CA II certificates to Acrobat XI trusted identity list. </p> <p>Prerequisites : Adobe Reader or Acrobat</p> LS: Freeware,Yes,0.0,Yes,No
Adobe AIR_32.0_L_EN_01,Adobe AIR 32.0 (English),<p>Enables developers to build rich Internet applications that run outside the browser on multiple operating systems.</p> <p>LS:&nbsp; Global (Limited)</p>,Yes,0.0,Yes,No
Adobe Captivate_10.0_L_EN_01,Adobe Captivate 10.0 (English),"<p><strong><span style=""text-decoration: underline;"">Shrinivas M Shenoy (29-June-2021):</span></strong></p> <p><strong>&nbsp;</strong><span style=""background-color: #f7f7f7;"">1) The cost is changed fr<strong>om&nbsp;current - 1,299.</strong>00 USD to 404.00 USD</span></p> <p>2) The licenses can only be used in USA as per the purchase rights.</p> <p><strong style=""background-color: #f7f7f7;""><span style=""text-decoration: underline;"">Shrinivas M Shenoy (30-June-2021):</span></strong></p> <p><span style=""background-color: #f7f7f7;"">1) Disabling the package as this is a non-alcon package. Would be enabled post the new package is created</span></p> <p>Application for creating interactive demonstrations, application simulations and compliance training.</p> <p><strong><span style=""color: #ff0000;"">LS:&nbsp; Only to be used in the USA</span></strong></p>",Yes,404,No,No
Adobe CC DesignTools_2018_L_EN_02,Adobe CC DesignTools 2018 (English) [Build02],"<p>Creative Cloud for enterprise gives large organizations access to Adobe�s creative desktop apps and services, workgroup collaboration, and license management tools � and it works with other Adobe enterprise offerings. Additional benefits include flexible deployment, annual license true-ups, and enterprise-level customer support.</p> <p>Adobe CC DesignTools_2018_L_EN_02 Package contains these components: <br /> In x64 :<br /> InCopy CC (13.1) ,Photoshop CC (19.1.3) ,InDesign CC (13.1) ,Lightroom Classic CC (7.0) ,Bridge CC (8.0.1) ,Illustrator CC (22.1).<br /> In x86:<br /> Lightroom 5 (5.7.1),Photoshop CC (19.1.3),Bridge CC(8.0.1),InDesign CC (13.1),Illustrator CC(22.1),InCopy CC (13.1)</p> <p>LS:&nbsp; Global (Subscription)</p>",Yes,2025,No,No
Adobe CC DesignTools_2020_L_EN_01,Adobe CC DesignTools 2020 (English),"<p><span style=""font-family: Segoe UI; font-size: 12px;"">Creative Cloud for enterprise gives large organizations access to Adobe&rsquo;s creative desktop apps and services, workgroup collaboration, and license management tools &mdash; and it works with other Adobe enterprise offerings. Additional benefits include flexible deployment, annual license true-ups, and enterprise-level customer support.</span></p> <p><span style=""color: black; font-family: Segoe UI; font-size: 12px;"">Adobe CC DesignTools_2020_L_EN_01 Package contains components; <br /> Photoshop v21.0.1, Bridge v10.0, Illustrator v24.0, Indesign v15.0 </span></p> <p><span style=""font-family: Segoe UI; font-size: 12px;"">LS:&nbsp; Global (Limited)</span></p> <p>&nbsp;</p>",Yes,825,No,Yes
Adobe CC Exclusive(x64)_2020_L_EN_01,Adobe CC Exclusive(x64) 2020,<p>This package includes:</p> <p> Adobe XD<br /> Adobe Dimension<br /> Adobe Character Animator<br /> Incopy<br /> Adobe Lightroom Classic CC<br /> Adobe Lightroom CC<br /> Adobe Premier Rush</p> <p>LS: Global (Limited)</p>,Yes,825,No,Yes
Adobe CC Media Tools_2018_L_EN_01,Adobe CC Media Tools 2018 (English),"<p>Creative Cloud for enterprise gives large organizations access to Adobe�s creative desktop apps and services, workgroup collaboration, and license management tools � and it works with other Adobe enterprise offerings. Additional benefits include flexible deployment, annual license true-ups, and enterprise-level customer support.</p> <p>Adobe CC Media Tools_2018_L_EN_01 Package contains these components:</p> <p>In 32 bit Architecture machines following components get installed: Audition, Bridge CC, ExtendScript Toolkit CC, Extension Manager CC, Media Encoder, Prelude.</p> <p>In 64 bit Architecture machines following components get installed: Audition, Bridge CC, Adobe Effects CC, ExtendScript Toolkit CC, Extension Manager CC, Media Encoder, Prelude.</p> <p>LS:&nbsp; Global (Subscription)</p>",Yes,2025,No,No
Adobe CC Video and Audio(x64)_2020_L_EN_01,Adobe CC Video and Audio(x64) 2020 (English),"<p>Adobe Audio and Video CC package will include components like : Adobe Premiere Pro, Adobe Prelude, Adobe After Effects and adobe Audition. New version release with new enhanced features and bug fixes and included with new license.</p> <p>LS: Global (Limited)</p>",Yes,825,No,Yes
Adobe CC WebTools(x64)_2020_L_EN_01,Adobe CC WebTools(x64) 2020 (English),"<p>Creative Cloud for enterprise gives large organizations access to Adobe&rsquo;s creative desktop apps and services, workgroup collaboration, and license management tools &mdash; and it works with other Adobe enterprise offerings. Additional benefits include flexible deployment, annual license true-ups, and enterprise-level customer support.</p> <p>LS: Global (Limited)</p>",Yes,825,No,Yes
Adobe CC WebTools_2018_L_EN_02,Adobe CC WebTools 2018 (English) [Build 02],"<p>Creative Cloud for enterprise gives large organizations access to Adobe�s creative desktop apps and services, workgroup collaboration, and license management tools � and it works with other Adobe enterprise offerings. Additional benefits include flexible deployment, annual license true-ups, and enterprise-level customer support.</p> <p>Adobe CC WebTools_2018_L_EN_02 Package contains these components:</p> <p>In 32 bit :Flash Builder Premium, Extension Manager CC, Fireworks CS6, Extendscript Toolkit CC, Dreamweaver CC, Bridge CC</p> <p>In 64 bit&nbsp; :Fireworks CS6,Extension Manager CC, Flash Builder Premium, Extendscript Toolkit CC, Scout CC, Animate CC and Mobile Device Packaging, Dreamweaver CC, Bridge CC, Muse CC</p> <p>LS:&nbsp; Global (Subscription)</p>",Yes,2025,No,No
Adobe Connect Add-in_11.9.980.387_L_EN_01,Adobe Connect Add-in 11.9.980.387 (English),"<p>Adobe Connect is designed for: � Virtual Break-Out Rooms � Ability to upload and maintain content inside of a meeting room for an extended period of time � Metrics as to who joined and data on the duration that the person was in the meeting � HCP-attended meetings  � Build surveys, gamification, and other engagement activities into the meeting or training � Any training and development that requires metrics and other functionality that Adobe Connect offers</p> <p>Adobe Plug-in required in IE to work with latest security fix from Adobe Connect.</p> <p>pre-requisite-Adobe Flash Player_L_EN_99_16 or higher</p> <p>LS: Freeware</p>",Yes,0.0,Yes,No
Adobe Connect_11.9.985.57_V_EN_01,Adobe Connect 11.9.985.57 (English),"<p>Adobe Connect is designed for: � Virtual Break-Out Rooms � Ability to upload and maintain content inside of a meeting room for an extended period of time � Metrics as to who joined and data on the duration that the person was in the meeting � HCP-attended meetings  � Build surveys, gamification, and other engagement activities into the meeting or training � Any training and development that requires metrics and other functionality that Adobe Connect offers</p> <p>Prerequisite required :Adobe Flash Player_L_EN_99_25 or higher</p> <p>LS: Freeware</p>",Yes,0.0,Yes,Yes
Adobe Creative Cloud_5.5.0.617_L_EN_01,Adobe Creative Cloud 5.5.0.617 (English),"<p>Adobe Creative Cloud desktop app helps you to update the Adobe CC apps to the latest versions. However You would need appropriate licenses to access the applications. This App will only help you to install/update Adobe CC Applications, you will be able to use the applications only if you have the licenses. When requesting for this app, provide the details of the Adobe CC apps that you are currently using so that it will easy for us to review and approve the request. The request will be approved only if you are an existing Adobe CC user. </p> <p>LS: Named use</p>",Yes,885,No,Yes
